Date,Open,High,Low,Close,Adj Close,Volume
2017-02-07,77.680000,78.010002,77.320000,77.699997,71.526588,3346800
2017-02-08,77.440002,78.650002,77.190002,78.110001,71.904045,2820800
2017-02-09,78.110001,78.589996,77.690002,77.699997,71.526588,2962600
2017-02-10,77.870003,78.250000,77.599998,77.790001,71.609451,2598600
2017-02-13,77.570000,78.059998,77.529999,77.769997,72.072823,2097500
2017-02-14,77.500000,78.830002,77.250000,78.809998,73.036636,3311200
2017-02-15,78.339996,80.540001,78.050003,80.250000,74.371140,4272800
2017-02-16,80.050003,80.379997,79.410004,80.040001,74.176544,3629600
2017-02-17,80.139999,81.000000,80.070000,80.389999,74.500893,3111100
2017-02-21,80.169998,80.870003,80.110001,80.360001,74.473091,3178800
2017-02-22,80.419998,81.209999,80.330002,81.070000,75.131073,3468800
2017-02-23,81.379997,82.879997,81.139999,82.550003,76.502663,6193500
2017-02-24,82.419998,83.239998,82.239998,82.870003,76.799232,4016000
2017-02-27,82.830002,83.400002,82.660004,83.059998,76.975304,3104200
2017-02-28,82.820000,83.480003,82.580002,82.809998,76.743622,3672000
2017-03-01,83.440002,84.139999,82.970001,83.849998,77.707428,3420600
2017-03-02,83.870003,83.949997,82.839996,82.910004,76.836304,3371600
2017-03-03,82.699997,83.900002,82.599998,83.779999,77.642563,2649100
2017-03-06,83.250000,84.279999,82.949997,83.830002,77.688904,3960100
2017-03-07,82.949997,83.139999,81.370003,82.739998,76.678741,5570600
2017-03-08,82.739998,83.989998,82.669998,83.410004,77.299660,4491800
2017-03-09,83.669998,84.769997,83.510002,84.550003,78.356148,5861600
2017-03-10,84.500000,84.550003,83.900002,84.360001,78.180061,3629400
2017-03-13,84.510002,84.550003,83.830002,84.139999,77.976173,2248500
2017-03-14,84.000000,84.550003,83.919998,84.459999,78.272736,2839100
2017-03-15,84.430000,86.139999,84.370003,85.879997,79.588722,4883900
2017-03-16,85.540001,85.540001,83.800003,84.989998,78.763916,4742800
2017-03-17,84.440002,84.750000,83.830002,83.959999,77.809372,5786900
2017-03-20,84.599998,84.860001,83.970001,84.059998,77.902054,3121900
2017-03-21,84.339996,84.949997,83.629997,83.730003,77.596207,4066200
2017-03-22,84.089996,84.550003,83.470001,84.360001,78.180061,2850300
2017-03-23,83.919998,85.050003,83.919998,84.419998,78.235664,3021100
2017-03-24,84.300003,84.980003,83.860001,84.180000,78.013252,2479100
2017-03-27,83.900002,84.440002,83.739998,84.239998,78.068848,2340300
2017-03-28,84.269997,85.000000,84.040001,84.750000,78.541489,2755000
2017-03-29,84.550003,84.760002,84.320000,84.440002,78.254196,2066600
2017-03-30,84.570000,84.949997,84.080002,84.760002,78.550751,3204100
2017-03-31,84.400002,84.940002,84.080002,84.110001,77.948387,3151900
2017-04-03,84.129997,84.809998,84.070000,84.449997,78.263474,2429900
2017-04-04,84.529999,86.389999,84.290001,86.089996,79.783325,4624600
2017-04-05,85.919998,86.720001,85.570000,85.629997,79.357018,4056300
2017-04-06,85.470001,85.900002,85.120003,85.360001,79.106812,2684600
2017-04-07,85.339996,85.660004,84.910004,85.320000,79.069733,2808500
2017-04-10,85.459999,85.849998,85.230003,85.470001,79.208755,1994900
2017-04-11,85.470001,86.139999,85.320000,85.930000,79.635048,2699200
2017-04-12,85.739998,86.339996,85.669998,86.250000,79.931610,2545100
2017-04-13,86.029999,86.320000,85.779999,85.879997,79.588722,2172500
2017-04-17,81.300003,82.989998,81.110001,82.379997,76.345108,12424500
2017-04-18,81.910004,82.099998,80.889999,81.199997,75.251549,8210800
2017-04-19,81.120003,81.709999,79.879997,80.889999,74.964264,5504500
2017-04-20,81.190002,82.199997,80.750000,81.940002,75.937355,3267200
2017-04-21,81.820000,82.239998,81.669998,81.889999,75.891022,3204000
2017-04-24,82.820000,83.730003,82.720001,83.419998,77.308937,4813600
2017-04-25,82.709999,82.709999,80.500000,81.199997,75.251549,9221100
2017-04-26,81.339996,81.709999,80.930000,80.959999,75.029137,4421700
2017-04-27,80.970001,81.599998,80.690002,81.330002,75.372032,3219200
2017-04-28,81.370003,82.250000,81.199997,82.059998,76.048569,3161800
2017-05-01,82.089996,82.220001,81.750000,81.820000,75.826141,2397200
2017-05-02,81.980003,81.980003,81.500000,81.699997,75.714935,3626500
2017-05-03,81.260002,81.559998,81.239998,81.250000,75.297890,3373200
2017-05-04,81.349998,83.099998,81.290001,83.040001,76.956772,3567100
2017-05-05,83.059998,83.110001,82.070000,82.510002,76.465599,3135600
2017-05-08,82.360001,82.410004,80.360001,80.669998,74.760376,4712900
2017-05-09,80.820000,80.940002,80.349998,80.790001,74.871590,3988100
2017-05-10,80.839996,81.110001,80.190002,81.050003,75.112556,4018500
2017-05-11,80.720001,81.000000,79.910004,80.220001,74.823395,3920500
2017-05-12,80.330002,80.610001,79.739998,80.190002,74.795418,2935200
2017-05-15,80.190002,80.489998,79.430000,80.300003,74.898018,2559100
2017-05-16,80.230003,80.300003,78.400002,78.989998,73.676155,7170100
2017-05-17,78.989998,79.029999,77.919998,78.139999,72.883324,4486000
2017-05-18,78.570000,78.940002,78.040001,78.300003,73.032555,2928200
2017-05-19,78.500000,78.709999,77.730003,77.800003,72.566208,5091800
2017-05-22,77.900002,78.010002,76.849998,76.980003,71.801353,6936500
2017-05-23,77.190002,78.360001,77.019997,77.989998,72.743408,5884800
2017-05-24,77.989998,78.279999,77.800003,77.959999,72.715431,2253800
2017-05-25,78.309998,78.459999,77.760002,78.339996,73.069870,1736700
2017-05-26,78.120003,78.349998,77.720001,78.050003,72.799377,2238900
2017-05-30,77.949997,78.669998,77.750000,78.349998,73.079193,3244900
2017-05-31,78.480003,79.910004,78.480003,79.570000,74.217125,5163900
2017-06-01,79.599998,80.230003,79.379997,79.989998,74.608871,3093100
2017-06-02,80.470001,81.059998,79.900002,80.129997,74.739441,4005700
2017-06-05,80.000000,80.070000,78.980003,79.349998,74.011917,2814800
2017-06-06,79.410004,79.459999,78.750000,79.089996,73.769409,2688000
2017-06-07,79.160004,79.540001,79.089996,79.389999,74.049232,2899900
2017-06-08,79.389999,80.459999,79.339996,80.099998,74.711472,4610400
2017-06-09,80.099998,81.190002,79.699997,81.040001,75.588249,4599300
2017-06-12,80.959999,81.290001,80.839996,80.900002,75.457657,2842400
2017-06-13,81.209999,81.290001,80.239998,81.250000,75.784119,4492900
2017-06-14,80.900002,81.610001,80.769997,81.599998,76.110558,4025600
2017-06-15,81.389999,82.150002,80.959999,82.050003,76.530304,3484800
2017-06-16,82.239998,82.559998,81.660004,81.879997,76.371727,4903200
2017-06-19,82.019997,82.760002,81.870003,82.339996,76.800774,2538000
2017-06-20,82.220001,83.680000,82.220001,82.750000,77.183205,3694700
2017-06-21,83.099998,83.410004,82.379997,82.639999,77.080605,3781400
2017-06-22,82.839996,84.760002,82.839996,84.309998,78.638260,4891600
2017-06-23,84.120003,84.339996,83.709999,83.889999,78.246521,3928000
2017-06-26,84.089996,84.449997,83.660004,84.279999,78.610283,2952800
2017-06-27,84.180000,84.330002,83.040001,83.040001,77.453697,2365800
2017-06-28,83.449997,83.919998,82.900002,83.099998,77.509651,3035300
2017-06-29,83.089996,83.220001,82.309998,82.699997,77.136566,2366800
2017-06-30,82.970001,83.129997,82.000000,82.300003,76.763474,5713900
2017-07-03,82.410004,82.910004,82.320000,82.699997,77.136566,1464700
2017-07-05,82.629997,82.760002,82.029999,82.699997,77.136566,2263600
2017-07-06,82.320000,82.570000,81.370003,81.599998,76.110558,3391000
2017-07-07,81.620003,82.349998,81.430000,82.290001,76.754158,1803700
2017-07-10,82.330002,82.570000,81.889999,82.279999,76.744820,2269700
2017-07-11,82.389999,82.839996,81.879997,82.349998,76.810112,2708900
2017-07-12,82.730003,84.019997,82.610001,83.500000,77.882751,3527000
2017-07-13,83.559998,84.230003,83.160004,84.019997,78.367767,2944100
2017-07-14,84.110001,84.580002,83.809998,84.349998,78.675552,2005700
2017-07-17,84.309998,84.529999,83.419998,83.639999,78.013329,1989100
2017-07-18,83.510002,83.769997,83.220001,83.699997,78.069290,1704500
2017-07-19,83.519997,84.279999,83.519997,84.230003,78.563652,2297400
2017-07-20,84.529999,85.120003,84.410004,84.750000,79.048645,2980600
2017-07-21,84.620003,84.959999,84.309998,84.660004,78.964714,3064400
2017-07-24,84.660004,85.529999,84.510002,84.739998,79.039322,3952200
2017-07-25,83.739998,84.400002,80.769997,82.190002,76.660873,13319900
2017-07-26,81.570000,81.879997,81.040001,81.839996,76.334404,7030500
2017-07-27,81.760002,83.050003,81.459999,83.019997,77.435036,5577400
2017-07-28,82.870003,83.220001,82.500000,83.099998,77.509651,3820100
2017-07-31,83.339996,83.760002,82.629997,82.660004,77.099274,4083000
2017-08-01,82.860001,83.150002,82.120003,82.370003,76.828766,3439400
2017-08-02,82.059998,82.169998,81.070000,81.820000,76.315750,4574400
2017-08-03,81.580002,82.279999,81.500000,81.930000,76.418358,3688300
2017-08-04,81.900002,82.320000,81.760002,82.309998,76.772797,2802600
2017-08-07,82.309998,82.400002,81.720001,82.070000,76.548958,2769700
2017-08-08,81.870003,82.720001,81.629997,81.970001,76.455666,3292600
2017-08-09,82.129997,82.739998,81.970001,82.570000,77.015312,2392100
2017-08-10,82.540001,82.540001,81.660004,82.050003,76.530304,3367500
2017-08-11,81.800003,81.970001,81.120003,81.150002,76.173599,2446400
2017-08-14,81.339996,81.680000,81.180000,81.489998,76.492744,1879600
2017-08-15,81.500000,82.339996,81.500000,81.709999,76.699257,1949500
2017-08-16,82.139999,82.199997,80.019997,80.690002,75.741798,3970500
2017-08-17,80.400002,80.570000,77.699997,77.800003,73.029037,7318200
2017-08-18,77.699997,77.699997,76.940002,77.070000,72.343788,4061300
2017-08-21,77.120003,77.639999,76.889999,77.379997,72.634789,3638100
2017-08-22,77.529999,78.650002,77.529999,78.260002,73.460823,2131900
2017-08-23,78.199997,78.519997,78.050003,78.150002,73.357567,1801500
2017-08-24,78.330002,79.239998,78.260002,78.860001,74.024017,4188400
2017-08-25,78.959999,79.529999,78.739998,78.790001,73.958305,2171500
2017-08-28,79.099998,79.430000,78.629997,78.839996,74.005249,1923200
2017-08-29,78.540001,78.839996,78.120003,78.550003,73.733047,2154300
2017-08-30,79.099998,80.769997,78.750000,80.489998,75.554070,5036900
2017-08-31,80.769997,81.349998,80.339996,81.290001,76.305008,3939500
2017-09-01,81.540001,81.709999,79.430000,80.080002,75.169212,4345000
2017-09-05,79.470001,80.050003,79.050003,79.820000,74.925156,3384000
2017-09-06,80.209999,80.669998,79.860001,80.510002,75.572845,2689200
2017-09-07,80.620003,82.750000,80.370003,81.540001,76.539673,6249300
2017-09-08,81.610001,83.120003,81.540001,82.919998,77.835037,3961300
2017-09-11,82.940002,83.349998,81.769997,82.629997,77.562813,4389200
2017-09-12,82.599998,82.730003,81.930000,82.169998,77.131035,2566400
2017-09-13,81.959999,82.580002,81.879997,82.430000,77.375107,2454900
2017-09-14,82.330002,83.989998,82.120003,83.070000,77.975861,3370300
2017-09-15,83.300003,83.570000,82.180000,82.440002,77.384476,5374500
2017-09-18,82.550003,82.669998,82.070000,82.519997,77.459564,2200000
2017-09-19,82.639999,82.839996,81.550003,81.730003,76.718033,2259200
2017-09-20,82.059998,82.419998,81.389999,82.019997,76.990242,2849900
2017-09-21,82.010002,83.699997,81.879997,83.330002,78.219917,4426700
2017-09-22,83.339996,84.029999,82.739998,83.910004,78.764343,3148700
2017-09-25,83.870003,84.650002,83.800003,84.639999,79.449577,4223800
2017-09-26,84.430000,85.129997,84.010002,84.220001,79.055336,2347200
2017-09-27,84.339996,84.800003,83.970001,84.650002,79.458961,3085200
2017-09-28,84.589996,85.580002,84.150002,85.000000,79.787506,2841000
2017-09-29,85.169998,85.610001,84.389999,85.540001,80.294388,3506100
2017-10-02,85.779999,86.680000,85.739998,86.349998,81.054726,3071100
2017-10-03,86.239998,86.559998,85.930000,86.449997,81.148575,2128800
2017-10-04,86.500000,87.160004,86.279999,86.959999,81.627296,2317700
2017-10-05,86.769997,89.089996,86.389999,87.650002,82.275009,5221000
2017-10-06,87.309998,87.489998,86.639999,87.080002,81.739944,2297200
2017-10-09,87.139999,87.279999,86.459999,87.050003,81.711792,1701400
2017-10-10,85.379997,86.699997,85.250000,86.160004,80.876373,4943700
2017-10-11,86.349998,86.660004,85.449997,86.059998,80.782501,3433200
2017-10-12,86.099998,86.449997,85.910004,86.430000,81.129799,1941100
2017-10-13,86.400002,86.699997,85.709999,86.550003,81.242439,3026500
2017-10-16,86.480003,86.739998,85.779999,85.949997,80.679237,3800700
2017-10-17,85.940002,86.500000,85.419998,86.059998,80.782501,3643700
2017-10-18,86.330002,86.559998,85.519997,85.730003,80.472740,4002200
2017-10-19,85.690002,86.379997,85.510002,86.360001,81.064095,3233400
2017-10-20,86.519997,87.379997,86.330002,87.230003,81.880745,3223200
2017-10-23,87.470001,88.190002,87.120003,87.180000,81.833809,4909800
2017-10-24,87.419998,88.330002,83.750000,85.169998,79.947060,8696100
2017-10-25,85.910004,86.370003,84.680000,84.849998,79.646706,3916000
2017-10-26,84.669998,85.110001,83.830002,84.160004,78.999001,3820700
2017-10-27,84.070000,84.809998,83.589996,83.860001,78.717415,2892900
2017-10-30,83.760002,83.760002,82.430000,82.650002,77.581604,4667200
2017-10-31,82.760002,83.099998,81.720001,81.940002,76.915154,3853300
2017-11-01,82.169998,83.820000,82.000000,82.889999,77.806885,3309300
2017-11-02,82.550003,83.919998,82.309998,83.129997,78.032173,2716100
2017-11-03,82.709999,83.589996,82.660004,83.510002,78.388870,1534800
2017-11-06,83.290001,83.430000,82.919998,82.940002,77.853821,1861700
2017-11-07,83.040001,83.419998,82.769997,83.279999,78.172989,2851900
2017-11-08,83.000000,84.389999,83.000000,84.010002,78.858200,2328700
2017-11-09,83.820000,84.260002,83.629997,83.989998,78.839424,2098600
2017-11-10,83.669998,83.870003,82.570000,83.290001,78.182358,2692500
2017-11-13,83.330002,83.330002,82.529999,82.860001,77.778732,2478700
2017-11-14,82.690002,83.110001,82.209999,82.489998,77.920410,2684800
2017-11-15,82.510002,83.139999,81.419998,82.190002,77.637039,1838100
2017-11-16,82.410004,83.629997,81.839996,83.440002,78.817795,2599700
2017-11-17,83.000000,83.480003,82.800003,82.889999,78.298256,4097800
2017-11-20,83.089996,83.320000,82.820000,83.180000,78.572189,2205900
2017-11-21,83.650002,84.529999,83.370003,83.510002,78.883911,3529900
2017-11-22,83.669998,84.260002,83.480003,83.680000,79.044502,2230900
2017-11-24,83.870003,84.169998,83.580002,84.029999,79.375122,817600
2017-11-27,84.150002,85.250000,84.029999,84.809998,80.111900,2980900
2017-11-28,85.070000,85.360001,84.739998,85.050003,80.338608,2659400
2017-11-29,84.790001,85.239998,84.449997,84.959999,80.253593,2316000
2017-11-30,85.250000,85.480003,84.320000,84.639999,79.951317,5002100
2017-12-01,84.980003,85.410004,84.180000,85.320000,80.593651,2736300
2017-12-04,85.489998,86.779999,85.360001,85.580002,80.839249,4228300
2017-12-05,85.589996,86.580002,85.209999,86.059998,81.292664,3876800
2017-12-06,86.040001,86.389999,84.529999,85.320000,80.593651,3130900
2017-12-07,85.209999,85.870003,84.650002,85.870003,81.113190,4344900
2017-12-08,85.660004,86.459999,85.470001,86.449997,81.661049,3777100
2017-12-11,86.610001,86.839996,86.070000,86.669998,81.868866,3336800
2017-12-12,86.489998,86.900002,85.989998,86.709999,81.906654,4252500
2017-12-13,86.410004,89.089996,86.339996,87.889999,83.021286,5786800
2017-12-14,88.220001,88.330002,86.120003,86.500000,81.708290,4388400
2017-12-15,86.889999,87.610001,86.269997,86.540001,81.746071,7346400
2017-12-18,86.760002,87.449997,85.989998,86.080002,81.311539,3796000
2017-12-19,86.040001,86.769997,85.849998,86.709999,81.906654,4027600
2017-12-20,86.680000,86.940002,85.639999,85.739998,80.990387,3016900
2017-12-21,86.029999,86.180000,85.440002,85.610001,80.867584,2024300
2017-12-22,85.599998,85.779999,84.750000,85.070000,80.357506,1834800
2017-12-26,85.290001,85.430000,84.959999,84.989998,80.281944,1099900
2017-12-27,85.190002,85.459999,84.980003,85.139999,80.423622,1332800
2017-12-28,85.300003,85.440002,84.889999,85.050003,80.338608,1731700
2017-12-29,85.120003,85.440002,84.459999,84.459999,79.781296,2563800
2018-01-02,84.459999,85.000000,84.059998,84.680000,79.989120,3456700
2018-01-03,84.739998,85.419998,84.269997,85.139999,80.423622,3078400
2018-01-04,85.279999,85.800003,84.739998,85.519997,80.782578,2462500
2018-01-05,86.089996,86.750000,85.930000,86.570000,81.774406,2946300
2018-01-08,86.690002,86.709999,85.400002,86.129997,81.358780,3251400
2018-01-09,86.199997,86.419998,85.739998,86.059998,81.292664,2426000
2018-01-10,85.610001,86.169998,85.489998,86.099998,81.330444,1674600
2018-01-11,86.169998,86.589996,85.870003,86.389999,81.604378,2647500
2018-01-12,86.519997,87.410004,86.029999,86.980003,82.161705,2728900
2018-01-16,85.930000,86.589996,85.150002,85.290001,80.565308,4878300
2018-01-17,85.800003,86.360001,85.470001,86.209999,81.434357,4083300
2018-01-18,86.040001,86.139999,85.269997,85.820000,81.065964,4445800
2018-01-19,86.169998,86.279999,85.320000,85.489998,80.754227,5826900
2018-01-22,83.250000,85.570000,82.400002,85.440002,80.707001,6374000
2018-01-23,85.180000,85.919998,84.239998,84.419998,79.743500,5728100
2018-01-24,84.860001,85.160004,84.279999,84.300003,79.630157,5977700
2018-01-25,84.809998,85.400002,84.559998,85.010002,80.300835,5201600
2018-01-26,84.760002,87.470001,84.760002,87.080002,82.256165,6394100
2018-01-29,86.769997,88.330002,86.650002,87.599998,82.747353,5324500
2018-01-30,86.639999,86.940002,85.209999,86.089996,81.320992,5388400
2018-01-31,86.500000,86.730003,81.269997,81.449997,76.938042,10558500
2018-02-01,81.540001,82.870003,81.290001,82.410004,77.844872,8410700
2018-02-02,81.879997,83.029999,81.120003,81.180000,76.682991,5152500
2018-02-05,80.889999,81.610001,76.550003,77.489998,73.197395,8145200
2018-02-06,76.559998,79.110001,75.709999,77.989998,73.669708,10558800
2018-02-07,77.760002,78.559998,76.709999,76.720001,72.470070,8240300
2018-02-08,77.190002,77.650002,74.190002,74.209999,70.099098,8059600
2018-02-09,75.059998,76.820000,73.690002,76.230003,72.007195,8939700
2018-02-12,76.680000,77.099998,75.199997,76.250000,72.026100,6454200
2018-02-13,76.019997,76.589996,75.750000,76.209999,71.988289,4041200
2018-02-14,75.410004,77.190002,75.339996,77.029999,73.303932,4361100
2018-02-15,77.750000,78.150002,77.029999,78.019997,74.246033,4810700
2018-02-16,77.949997,79.650002,77.910004,78.970001,75.150093,4699600
2018-02-20,78.180000,78.699997,77.180000,77.550003,73.798775,3195000
2018-02-21,77.589996,78.750000,77.550003,77.550003,73.798775,3871100
2018-02-22,77.190002,78.089996,76.519997,77.190002,73.456192,7687400
2018-02-23,77.730003,78.860001,77.639999,78.750000,74.940735,5170300
2018-02-26,78.989998,80.470001,78.970001,80.180000,76.301559,6015900
2018-02-27,80.150002,80.209999,78.690002,78.699997,74.893150,4860400
2018-02-28,78.779999,79.180000,77.010002,77.019997,73.294411,6123400
2018-03-01,77.059998,77.370003,75.529999,76.500000,72.799568,6258400
2018-03-02,76.379997,77.599998,76.320000,77.230003,73.494270,3216700
2018-03-05,76.900002,78.080002,76.709999,77.699997,73.941513,3816600
2018-03-06,77.860001,78.000000,76.879997,77.190002,73.456192,2962700
2018-03-07,76.580002,77.610001,76.540001,77.440002,73.694099,2266500
2018-03-08,77.650002,79.019997,77.470001,78.889999,75.073952,3497200
2018-03-09,79.279999,79.959999,78.879997,79.610001,75.759125,4399500
2018-03-12,79.830002,79.970001,78.610001,79.040001,75.216713,5059600
2018-03-13,79.080002,79.870003,78.769997,79.150002,75.321381,4863200
2018-03-14,79.389999,79.559998,78.019997,78.489998,74.693314,3167900
2018-03-15,78.580002,79.860001,78.459999,78.750000,74.940735,3910100
2018-03-16,79.199997,80.489998,79.120003,80.489998,76.596573,8326300
2018-03-19,80.120003,80.199997,78.160004,78.730003,74.921707,5117000
2018-03-20,79.040001,79.199997,77.849998,78.370003,74.579124,3943800
2018-03-21,78.459999,79.000000,78.029999,78.239998,74.455399,4052000
2018-03-22,77.559998,78.010002,76.410004,76.529999,72.828125,3816900
2018-03-23,76.769997,76.800003,74.510002,74.760002,71.143745,4298100
2018-03-26,75.610001,76.230003,74.650002,76.180000,72.495033,3488700
2018-03-27,76.089996,76.599998,75.139999,75.660004,72.000206,4070600
2018-03-28,76.059998,77.660004,76.040001,77.010002,73.284912,4257500
2018-03-29,77.459999,77.800003,76.610001,77.370003,73.627495,3424000
2018-04-02,76.879997,77.309998,75.400002,75.699997,72.038254,6282600
2018-04-03,76.250000,77.599998,75.860001,77.540001,73.789261,3610600
2018-04-04,76.820000,78.820000,76.709999,78.599998,74.797981,3022200
2018-04-05,78.519997,78.849998,78.089996,78.620003,74.817017,2213100
2018-04-06,78.180000,78.250000,76.300003,76.849998,73.132629,4012800
2018-04-09,77.269997,78.349998,76.330002,77.339996,73.598930,5377500
2018-04-10,78.089996,79.680000,78.070000,79.220001,75.387993,3657200
2018-04-11,78.349998,78.900002,78.120003,78.730003,74.921707,2830000
2018-04-12,79.190002,79.680000,78.809998,79.290001,75.454605,2121100
2018-04-13,79.879997,80.449997,79.239998,79.720001,75.863815,2652400
2018-04-16,80.459999,80.750000,79.669998,80.120003,76.244469,2743000
2018-04-17,80.570000,80.639999,79.489998,79.919998,76.054131,3782400
2018-04-18,79.959999,80.239998,79.589996,79.720001,75.863815,4261000
2018-04-19,78.959999,79.750000,78.550003,79.750000,75.892365,4989400
2018-04-20,79.639999,79.910004,78.820000,79.059998,75.235741,5424100
2018-04-23,79.430000,80.290001,79.169998,80.199997,76.320595,4015900
2018-04-24,81.169998,81.500000,78.919998,80.089996,76.215912,6394900
2018-04-25,80.269997,82.320000,80.010002,81.139999,77.215111,5379000
2018-04-26,81.419998,83.559998,81.419998,82.550003,78.556931,5058700
2018-04-27,82.500000,83.239998,82.379997,82.730003,78.728203,3209600
2018-04-30,83.089996,83.209999,81.059998,81.070000,77.148514,5483500
2018-05-01,80.680000,80.930000,78.690002,79.070000,75.245247,6306100
2018-05-02,78.680000,79.389999,78.459999,78.830002,75.016876,5166300
2018-05-03,78.650002,78.699997,77.440002,78.040001,74.265083,4469300
2018-05-04,77.419998,78.620003,77.089996,78.400002,74.607658,3367500
2018-05-07,78.410004,79.260002,78.230003,78.629997,74.826523,3722600
2018-05-08,78.480003,78.900002,78.169998,78.879997,75.064438,4591700
2018-05-09,78.959999,79.650002,78.449997,79.269997,75.435570,3325200
2018-05-10,79.459999,81.169998,79.410004,80.860001,76.948669,3718400
2018-05-11,81.150002,82.449997,81.019997,82.449997,78.461746,4393800
2018-05-14,82.599998,83.320000,82.500000,83.070000,79.051765,4739700
2018-05-15,82.720001,82.940002,81.830002,82.209999,78.233368,3662700
2018-05-16,81.800003,81.949997,80.959999,81.180000,77.785416,3614500
2018-05-17,81.040001,81.839996,81.029999,81.660004,78.245346,2808400
2018-05-18,81.489998,82.290001,81.489998,82.070000,78.638214,4002300
2018-05-21,82.290001,82.540001,81.669998,81.830002,78.408241,2505900
2018-05-22,82.139999,82.889999,81.809998,82.220001,78.781929,2620700
2018-05-23,81.709999,82.919998,81.610001,82.680000,79.222679,2516900
2018-05-24,82.709999,82.790001,82.099998,82.709999,79.251434,2481800
2018-05-25,82.790001,83.470001,82.589996,82.769997,79.308929,2338100
2018-05-29,82.110001,82.620003,81.650002,82.440002,78.992729,3459300
2018-05-30,82.919998,84.019997,82.910004,83.860001,80.353355,3475400
2018-05-31,83.879997,85.110001,83.680000,85.040001,81.484009,9526400
2018-06-01,85.199997,85.680000,84.559998,84.849998,81.301964,4057700
2018-06-04,84.650002,85.519997,84.360001,85.070000,81.512764,4263100
2018-06-05,85.250000,85.699997,84.540001,84.820000,81.273216,3667600
2018-06-06,84.879997,85.930000,84.660004,85.930000,82.336784,2720100
2018-06-07,86.199997,86.320000,85.320000,85.879997,82.288879,3123600
2018-06-08,85.830002,86.419998,85.430000,86.080002,82.480515,3172300
2018-06-11,86.309998,86.779999,85.809998,85.860001,82.269722,3506900
2018-06-12,85.760002,86.019997,85.449997,85.489998,81.915176,3016900
2018-06-13,85.760002,86.379997,85.599998,85.720001,82.135582,3052100
2018-06-14,85.669998,86.459999,85.169998,86.349998,82.739235,3115100
2018-06-15,86.129997,87.269997,86.099998,86.879997,83.247070,5575200
2018-06-18,85.980003,86.150002,85.010002,86.110001,82.509277,2903900
2018-06-19,85.889999,86.870003,85.669998,86.820000,83.189575,3044500
2018-06-20,86.739998,87.160004,86.199997,86.279999,82.672157,4675500
2018-06-21,85.820000,86.279999,85.190002,86.070000,82.470940,2856400
2018-06-22,86.019997,86.400002,85.809998,85.919998,82.327202,3769500
2018-06-25,86.000000,86.610001,85.120003,85.769997,82.183479,3414100
2018-06-26,85.540001,86.000000,84.959999,85.110001,81.551094,2840600
2018-06-27,84.910004,85.599998,84.639999,84.669998,81.129486,3005400
2018-06-28,84.849998,85.959999,84.809998,85.489998,81.915176,2564600
2018-06-29,85.839996,86.099998,85.129997,85.330002,81.761887,2964000
2018-07-02,85.059998,85.930000,84.709999,85.860001,82.269722,2347000
2018-07-03,85.809998,87.019997,85.809998,86.510002,82.892548,2163500
2018-07-05,86.910004,87.190002,86.129997,86.559998,82.940445,2675500
2018-07-06,86.830002,87.709999,86.820000,87.389999,83.735748,2290500
2018-07-09,87.599998,88.330002,87.519997,87.870003,84.195679,2718300
2018-07-10,88.080002,88.230003,87.669998,88.050003,84.368141,2227200
2018-07-11,87.769997,88.070000,87.199997,87.559998,83.898636,2449500
2018-07-12,88.099998,88.989998,87.919998,88.910004,85.192192,2604500
2018-07-13,88.830002,89.870003,88.540001,89.709999,85.958725,3335000
2018-07-16,89.629997,89.839996,88.839996,89.070000,85.345497,3175200
2018-07-17,89.360001,89.970001,89.339996,89.570000,85.824585,2179400
2018-07-18,89.599998,90.129997,89.070000,90.029999,86.265343,3021400
2018-07-19,89.830002,89.980003,88.870003,89.430000,85.690422,3171000
2018-07-20,89.019997,89.370003,88.260002,88.470001,84.770576,3829800
2018-07-23,88.300003,89.160004,88.169998,88.879997,85.163429,3145300
2018-07-24,91.059998,93.760002,90.000000,93.349998,89.446526,9910000
2018-07-25,93.160004,96.650002,93.029999,96.430000,92.397728,8476800
2018-07-26,96.639999,96.959999,94.830002,95.180000,91.200005,4826100
2018-07-27,95.650002,96.959999,95.019997,96.599998,92.560623,3975500
2018-07-30,96.379997,98.120003,96.250000,98.019997,93.921242,5356000
2018-07-31,98.250000,99.199997,97.529999,98.809998,94.678192,4957800
2018-08-01,98.739998,99.349998,98.440002,98.699997,94.572815,4971800
2018-08-02,97.949997,100.389999,97.839996,99.470001,95.310616,4321000
2018-08-03,99.180000,100.690002,98.879997,100.580002,96.374191,4572100
2018-08-06,100.400002,102.589996,100.220001,102.000000,97.734818,5090900
2018-08-07,101.790001,103.809998,101.680000,101.940002,97.677338,5095100
2018-08-08,101.849998,102.669998,101.430000,102.269997,97.993523,3901600
2018-08-09,102.059998,102.720001,101.919998,102.190002,97.916878,3298100
2018-08-10,102.150002,103.190002,101.989998,102.250000,97.974365,2783800
2018-08-13,102.449997,102.680000,102.120003,102.440002,98.156410,2816400
2018-08-14,101.769997,102.839996,101.269997,102.440002,98.698364,3283900
2018-08-15,102.279999,103.440002,102.080002,103.330002,99.555870,3143200
2018-08-16,103.250000,104.940002,103.250000,104.360001,100.548241,4427200
2018-08-17,104.430000,105.919998,103.959999,105.550003,101.694794,3824300
2018-08-20,105.580002,106.379997,105.580002,105.820000,101.954926,2765500
2018-08-21,106.019997,106.129997,104.720001,105.070000,101.232323,2775500
